Theta1,Theta1dot, Theta2, Theta2dot
-43.963563,8.323060,-73.062046,-4.823577
-43.921565,8.446082,-73.086565,-5.065648
-43.878949,8.574726,-73.112327,-5.335047
-43.835688,8.708669,-73.139472,-5.633661
-43.791756,8.847405,-73.168147,-5.963334
-43.747131,8.990204,-73.198510,-6.325766
-43.701794,9.136081,-73.230724,-6.722360
-43.655730,9.283766,-73.264963,-7.154029
-43.608932,9.431698,-73.301401,-7.620960
-43.561402,9.578049,-73.340214,-8.122343
-43.513148,9.720782,-73.381572,-8.656092
-43.464191,9.857743,-73.425634,-9.218601
-43.414560,9.986786,-73.472537,-9.804561
-43.364297,10.105896,-73.522394,-10.406904
-43.313451,10.213286,-73.575279,-11.016864
-43.262082,10.307446,-73.631222,-11.624173
-43.210254,10.387129,-73.690201,-12.217352
-43.158041,10.451285,-73.752137,-12.784071
-43.105520,10.498968,-73.816888,-13.311562
-43.052772,10.529238,-73.884248,-13.787072
-42.999886,10.541083,-73.953949,-14.198375
-42.946955,10.533377,-74.025661,-14.534335
-42.894076,10.504860,-74.098999,-14.785517
-42.841357,10.454159,-74.173534,-14.944808
-42.788908,10.379824,-74.248801,-15.007998
-42.736851,10.280384,-74.324317,-14.974254
-42.685313,10.154421,-74.399597,-14.846422
-42.634428,10.000662,-74.474173,-14.631110
-42.584338,9.818086,-74.547613,-14.338511
-42.535187,9.606067,-74.619537,-13.981979
-42.487125,9.364525,-74.689635,-13.577348
-42.440300,9.094104,-74.757678,-13.142069
-42.394856,8.796333,-74.823526,-12.694174
-42.350928,8.473733,-74.887126,-12.251182
-42.308639,8.129839,-74.948516,-11.829011
-42.268092,7.769072,-75.007809,-11.441031
-42.229368,7.396482,-75.065184,-11.097388
-42.192523,7.017378,-75.120869,-10.804683
-42.157585,6.636934,-75.175122,-10.566046
-42.124557,6.259839,-75.228214,-10.381543
-42.093420,5.890054,-75.280416,-10.248805
-42.064133,5.530701,-75.331985,-10.163731
-42.036644,5.184069,-75.383155,-10.121149
-42.010887,4.851705,-75.434137,-10.115367
-41.986790,4.534542,-75.485110,-10.140581
-41.964277,4.233048,-75.536227,-10.191145
-41.943268,3.947356,-75.587610,-10.261736
-41.923685,3.677385,-75.639357,-10.347429
-41.905449,3.422922,-75.691541,-10.443732
-41.888482,3.183692,-75.744211,-10.546580
-41.872708,2.959405,-75.797399,-10.652311
-41.858053,2.749781,-75.851115,-10.757646
-41.844443,2.554571,-75.905357,-10.859664
-41.831806,2.373563,-75.960105,-10.955774
-41.820071,2.206578,-76.015329,-11.043706
-41.809167,2.053474,-76.070985,-11.121497
-41.799026,1.914130,-76.127022,-11.187478
-41.789577,1.788444,-76.183379,-11.240277
-41.780753,1.676319,-76.239989,-11.278809
-41.772485,1.577655,-76.296779,-11.302277
-41.764706,1.492339,-76.353674,-11.310164
-41.757349,1.420238,-76.410595,-11.302231
-41.750347,1.361191,-76.467461,-11.278504
-41.743634,1.315005,-76.524195,-11.239264
-41.737147,1.281449,-76.580717,-11.185032
-41.730822,1.260256,-76.636953,-11.116548
-41.724596,1.251120,-76.692832,-11.034752
-41.718410,1.253695,-76.748287,-10.940761
-41.712204,1.267604,-76.803258,-10.835841
-41.705921,1.292435,-76.857690,-10.721384
-41.699508,1.327749,-76.911537,-10.598880
-41.692910,1.373084,-76.964758,-10.469896
-41.686078,1.427957,-77.017323,-10.336049
-41.678963,1.491869,-77.069207,-10.198983
-41.671522,1.564311,-77.120396,-10.060356
-41.663710,1.644760,-77.170883,-9.921815
-41.655487,1.732686,-77.220669,-9.784984
-41.646816,1.827547,-77.269764,-9.651453
-41.637662,1.928794,-77.318185,-9.522758
-41.627992,2.035861,-77.365959,-9.400374
-41.617778,2.148169,-77.413117,-9.285704
-41.606993,2.265117,-77.459700,-9.180060
-41.595614,2.386078,-77.505754,-9.084655
-41.583621,2.510401,-77.551333,-9.000581
-41.570997,2.637400,-77.596493,-8.928797
-41.557728,2.766358,-77.641299,-8.870105
-41.543806,2.896529,-77.685816,-8.825131
-41.529223,3.027134,-77.730115,-8.794305
-41.513979,3.157376,-77.774267,-8.777841
-41.498076,3.286443,-77.818347,-8.775722
-41.481520,3.413521,-77.862426,-8.787685
-41.464321,3.537804,-77.906575,-8.813217
-41.446495,3.658512,-77.950864,-8.851554
-41.428060,3.774897,-77.995356,-8.901692
-41.409039,3.886263,-78.040111,-8.962398
-41.389457,3.991964,-78.085182,-9.032235
-41.369343,4.091420,-78.130614,-9.109593
-41.348731,4.184113,-78.176443,-9.192715
-41.327654,4.269593,-78.222699,-9.279744
-41.306150,4.347469,-78.269400,-9.368753
-41.284257,4.417408,-78.316554,-9.457790
-41.262016,4.479126,-78.364160,-9.544918
-41.239468,4.532385,-78.412209,-9.628254
-41.216657,4.576979,-78.460679,-9.706007
-41.193627,4.612732,-78.509542,-9.776514
-41.170422,4.639488,-78.558760,-9.838278
-41.147088,4.657109,-78.608288,-9.889997
-41.123672,4.665466,-78.658076,-9.930592
-41.100220,4.664440,-78.708065,-9.959234
-41.076779,4.653919,-78.758197,-9.975364
-41.053398,4.633796,-78.808408,-9.978711
-41.030124,4.603972,-78.858633,-9.969295
-41.007008,4.564355,-78.908809,-9.947439
-40.984097,4.514869,-78.958873,-9.913764
-40.961442,4.455451,-79.008768,-9.869175
-40.939093,4.386063,-79.058438,-9.814855
-40.917100,4.306698,-79.107836,-9.752232
-40.895512,4.217383,-79.156921,-9.682959
-40.874379,4.118195,-79.205662,-9.608874
-40.853752,4.009261,-79.254034,-9.531962
-40.833677,3.890775,-79.302027,-9.454311
-40.814204,3.762999,-79.349636,-9.378062
-40.795378,3.626272,-79.396871,-9.305361
-40.777243,3.481015,-79.443750,-9.238306
-40.759842,3.327728,-79.490304,-9.178896
-40.743214,3.166990,-79.536571,-9.128984
-40.727396,2.999451,-79.582600,-9.090233
-40.712421,2.825820,-79.628448,-9.064081
-40.698320,2.646853,-79.674179,-9.051711
-40.685118,2.463336,-79.719861,-9.054033
-40.672837,2.276067,-79.765568,-9.071678
-40.661496,2.085835,-79.811377,-9.104999
-40.651109,1.893413,-79.857366,-9.154086
-40.641687,1.699534,-79.903613,-9.218777
-40.633236,1.504889,-79.950197,-9.298694
-40.625760,1.310120,-79.997192,-9.393261
-40.619261,1.115816,-80.044670,-9.501738
-40.613734,0.922516,-80.092702,-9.623247
-40.609176,0.730718,-80.141351,-9.756797
-40.605578,0.540882,-80.190675,-9.901306
-40.602931,0.353441,-80.240731,-10.055618
-40.601224,0.168808,-80.291564,-10.218518
-40.600442,-0.012606,-80.343218,-10.388743
-40.600569,-0.190394,-80.395728,-10.564985
-40.601587,-0.364135,-80.449124,-10.745902
-40.603476,-0.533394,-80.503427,-10.930117
-40.606213,-0.697711,-80.558653,-11.116224
-40.609774,-0.856603,-80.614812,-11.302789
-40.614131,-1.009557,-80.671903,-11.488352
-40.619255,-1.156032,-80.729922,-11.671435
-40.625113,-1.295461,-80.788854,-11.850545
-40.631669,-1.427255,-80.848679,-12.024184
-40.638885,-1.550806,-80.909367,-12.190858
-40.646720,-1.665496,-80.970884,-12.349087
-40.655128,-1.770705,-81.033186,-12.497426
-40.664061,-1.865818,-81.096222,-12.634474
-40.673469,-1.950238,-81.159934,-12.758895
-40.683298,-2.023396,-81.224259,-12.869439
-40.693490,-2.084761,-81.289124,-12.964959
-40.703987,-2.133855,-81.354455,-13.044432
-40.714726,-2.170259,-81.420170,-13.106977
-40.725643,-2.193625,-81.486183,-13.151873
-40.736673,-2.203686,-81.552405,-13.178575
-40.747748,-2.200261,-81.618745,-13.186726
-40.758801,-2.183260,-81.685108,-13.176167
-40.769763,-2.152688,-81.751400,-13.146939
-40.780566,-2.108644,-81.817529,-13.099287
-40.791142,-2.051322,-81.883400,-13.033656
-40.801425,-1.981003,-81.948925,-12.950685
-40.811348,-1.898051,-82.014016,-12.851193
-40.820850,-1.802904,-82.078591,-12.736168
-40.829868,-1.696066,-82.142572,-12.606749
-40.838344,-1.578092,-82.205887,-12.464205
-40.846223,-1.449580,-82.268472,-12.309921
-40.853450,-1.311160,-82.330268,-12.145371
-40.859976,-1.163477,-82.391225,-11.972103
-40.865756,-1.007187,-82.451299,-11.791719
-40.870745,-0.842940,-82.510456,-11.605857
-40.874904,-0.671378,-82.568669,-11.416176
-40.878196,-0.493125,-82.625921,-11.224343
-40.880586,-0.308782,-82.682201,-11.032022
-40.882046,-0.118924,-82.737508,-10.840864
-40.882545,0.075897,-82.791849,-10.652499
-40.882061,0.275154,-82.845241,-10.468532
-40.880569,0.478339,-82.897705,-10.290533
-40.878050,0.684959,-82.949273,-10.120034
-40.874487,0.894524,-82.999985,-9.958520
-40.869864,1.106543,-83.049887,-9.807418
-40.864169,1.320511,-83.099033,-9.668086
-40.857393,1.535901,-83.147484,-9.541798
-40.849527,1.752152,-83.195306,-9.429719
-40.840568,1.968665,-83.242573,-9.332886
-40.830515,2.184794,-83.289364,-9.252178
-40.819370,2.399848,-83.335759,-9.188283
-40.807138,2.613090,-83.381846,-9.141672
-40.793830,2.823748,-83.427711,-9.112560
-40.779458,3.031020,-83.473445,-9.100887
-40.764041,3.234093,-83.519136,-9.106288
-40.747600,3.432160,-83.564869,-9.128084
-40.730162,3.624435,-83.610727,-9.165276
-40.711756,3.810175,-83.656788,-9.216549
-40.692416,3.988694,-83.703122,-9.280294
-40.672180,4.159377,-83.749790,-9.354631
-40.651087,4.321689,-83.796845,-9.437445
-40.629181,4.475180,-83.844328,-9.526436
-40.606506,4.619485,-83.892270,-9.619162
-40.583110,4.754320,-83.940686,-9.713097
-40.559040,4.879479,-83.989582,-9.805681
-40.534346,4.994818,-84.038948,-9.894381
-40.509077,5.100254,-84.088764,-9.976743
-40.483283,5.195749,-84.138996,-10.050442
-40.457015,5.281303,-84.189598,-10.113341
-40.430323,5.356945,-84.240516,-10.163529
-40.403256,5.422724,-84.291683,-10.199370
-40.375865,5.478708,-84.343026,-10.219540
-40.348198,5.524974,-84.394466,-10.223056
-40.320305,5.561612,-84.445919,-10.209303
-40.292234,5.588719,-84.497296,-10.178049
-40.264031,5.606404,-84.548511,-10.129452
-40.235746,5.614790,-84.599475,-10.064062
-40.207423,5.614017,-84.650105,-9.982805
-40.179110,5.604250,-84.700322,-9.886964
-40.150850,5.585687,-84.750054,-9.778148
-40.122687,5.558567,-84.799235,-9.658256
-40.094665,5.523182,-84.847812,-9.529424
-40.066823,5.479889,-84.895741,-9.393974
-40.039202,5.429117,-84.942989,-9.254351
-40.011838,5.371386,-84.989537,-9.113056
-39.984765,5.307304,-85.035378,-8.972576
-39.958014,5.237582,-85.080516,-8.835311
-39.931614,5.163024,-85.124970,-8.703503
-39.905587,5.084524,-85.168766,-8.579171
-39.879953,5.003051,-85.211943,-8.464056
-39.854726,4.919630,-85.254548,-8.359575
-39.829916,4.835314,-85.296634,-8.266792
-39.805525,4.751159,-85.338259,-8.186408
-39.781553,4.668197,-85.379486,-8.118765
-39.757994,4.587406,-85.420378,-8.063871
-39.734836,4.509696,-85.460999,-8.021432
-39.712063,4.435889,-85.501410,-7.990895
-39.689656,4.366711,-85.541671,-7.971496
-39.667592,4.302794,-85.581837,-7.962308
-39.645844,4.244672,-85.621959,-7.962289
-39.624383,4.192794,-85.662082,-7.970318
-39.603177,4.147528,-85.702245,-7.985238
-39.582194,4.109177,-85.742484,-8.005878
-39.561398,4.077986,-85.782825,-8.031081
-39.540755,4.054157,-85.823292,-8.059725
-39.520225,4.037856,-85.863901,-8.090733
-39.499773,4.029224,-85.904664,-8.123088
-39.479359,4.028383,-85.945588,-8.155844
-39.458945,4.035448,-85.986673,-8.188128
-39.438489,4.050528,-86.027917,-8.219154
-39.417953,4.073733,-86.069314,-8.248225
-39.397294,4.105178,-86.110854,-8.274742
-39.376472,4.144990,-86.152524,-8.298209
-39.355445,4.193305,-86.194309,-8.318239
-39.334168,4.250281,-86.236190,-8.334563
-39.312599,4.316090,-86.278150,-8.347038
-39.290693,4.390932,-86.320170,-8.355653
-39.268405,4.475031,-86.362230,-8.360541
-39.245686,4.568641,-86.404312,-8.361990
-39.222490,4.672052,-86.446400,-8.360452
-39.198767,4.785588,-86.488479,-8.356558
-39.174465,4.909614,-86.530538,-8.351134
-39.149531,5.044541,-86.572570,-8.345219
-39.123911,5.190821,-86.614574,-8.340085
-39.097546,5.348955,-86.656555,-8.337266
-39.070376,5.519486,-86.698527,-8.338583
-39.042340,5.703000,-86.740513,-8.346179
-39.013370,5.900108,-86.782545,-8.362560
-38.983398,6.111434,-86.824670,-8.390636
-38.952353,6.337587,-86.866951,-8.433765
-38.920160,6.579121,-86.909466,-8.495796
-38.886741,6.836471,-86.952314,-8.581100
-38.852017,7.109879,-86.995615,-8.694583
-38.815907,7.399286,-87.039517,-8.841656
-38.778332,7.704200,-87.084191,-9.028138
-38.739215,8.023544,-87.129841,-9.260064
-38.698487,8.355498,-87.176700,-9.543351
-38.656085,8.697359,-87.225030,-9.883300
-38.611965,9.045462,-87.275118,-10.283904
-38.566099,9.395218,-87.327269,-10.747015
-38.518482,9.741295,-87.381797,-11.271432
-38.469138,10.077963,-87.439004,-11.852094
-38.418119,10.399551,-87.499165,-12.479532
-38.365504,10.700918,-87.562504,-13.139756
-38.311397,10.977801,-87.629171,-13.814609
-38.255923,11.226974,-87.699224,-14.482551
-38.199222,11.446183,-87.772610,-15.119723
-38.141443,11.633934,-87.849156,-15.701187
-38.082746,11.789208,-87.928565,-16.202262
-38.023292,11.911207,-88.010415,-16.599931
-37.963250,11.999170,-88.094174,-16.874295
-37.902790,12.052281,-88.179209,-17.010018
-37.842089,12.069656,-88.264815,-16.997629
-37.781326,12.050394,-88.350247,-16.834526
-37.720686,11.993671,-88.434746,-16.525508
-37.660361,11.898878,-88.517588,-16.082714
-37.600541,11.765799,-88.598110,-15.524918
-37.541422,11.594839,-88.675749,-14.876242
-37.483195,11.387299,-88.750068,-14.164365
-37.426044,11.145652,-88.820769,-13.418415
-37.370139,10.873752,-88.887702,-12.666708
-37.315632,10.576851,-88.950856,-11.934593
-37.262645,10.261354,-89.010348,-11.242701
-37.211266,9.934293,-89.066393,-10.605887
-37.161548,9.602672,-89.119278,-10.033034
-37.113510,9.272839,-89.169329,-9.527639
-37.067137,8.950050,-89.216888,-9.088943
-37.022390,8.638286,-89.262290,-8.713227
-36.979210,8.340276,-89.305847,-8.395021
-36.937525,8.057668,-89.347846,-8.128065
-36.897256,7.791255,-89.388540,-7.905974
-36.858320,7.541196,-89.428151,-7.722650
-36.820635,7.307222,-89.466868,-7.572506
-36.784119,7.088786,-89.504857,-7.450555
-36.748694,6.885184,-89.542254,-7.352421
-36.714286,6.695639,-89.579176,-7.274309
-36.680824,6.519355,-89.615722,-7.212948
-36.648241,6.355555,-89.651973,-7.165532
-36.616475,6.203505,-89.687998,-7.129662
-36.585468,6.062522,-89.723853,-7.103290
-36.555163,5.931985,-89.759583,-7.084673
-36.525510,5.811335,-89.795228,-7.072328
-36.496457,5.700075,-89.830816,-7.065003
-36.467959,5.597764,-89.866372,-7.061647
-36.439970,5.504018,-89.901915,-7.061382
-36.412448,5.418503,-89.937460,-7.063491
-36.385352,5.340930,-89.973019,-7.067399
-36.358641,5.271055,-90.008599,-7.072661
-36.332277,5.208670,-90.044207,-7.078953
-36.306224,5.153601,-90.079849,-7.086064
-36.280443,5.105703,-90.115526,-7.093890
-36.254898,5.064857,-90.151244,-7.102430
-36.229556,5.030963,-90.187005,-7.111780
-36.204380,5.003936,-90.222813,-7.122134
-36.179337,4.983705,-90.258673,-7.133776
-36.154391,4.970201,-90.294591,-7.147084
-36.129510,4.963356,-90.330577,-7.162520
-36.104660,4.963093,-90.366641,-7.180630
-36.079807,4.969320,-90.402795,-7.202040
-36.054919,4.981923,-90.439058,-7.227445
-36.029964,5.000753,-90.475450,-7.257603
-36.004910,5.025620,-90.511993,-7.293322
-35.979728,5.056282,-90.548718,-7.335439
-35.954387,5.092433,-90.585656,-7.384802
-35.928861,5.133696,-90.622844,-7.442244
-35.903123,5.179618,-90.660323,-7.508548
-35.877150,5.229659,-90.698139,-7.584409
-35.850921,5.283197,-90.736339,-7.670397
-35.824420,5.339528,-90.774975,-7.766911
-35.797631,5.397879,-90.814101,-7.874137
-35.770545,5.457414,-90.853770,-7.992008
-35.743157,5.517261,-90.894036,-8.120175
-35.715465,5.576526,-90.934952,-8.257983
-35.687472,5.634319,-90.976565,-8.404463
-35.659186,5.689776,-91.018919,-8.558338
-35.630620,5.742075,-91.062051,-8.718040
-35.601790,5.790451,-91.105990,-8.881743
-35.572716,5.834204,-91.150755,-9.047404
-35.543423,5.872704,-91.196354,-9.212813
-35.513936,5.905387,-91.242787,-9.375647
-35.484287,5.931751,-91.290039,-9.533526
-35.454507,5.951346,-91.338083,-9.684072
-35.424631,5.963767,-91.386882,-9.824967
-35.394696,5.968639,-91.436385,-9.954013
-35.364740,5.965618,-91.486534,-10.069181
-35.334803,5.954372,-91.537255,-10.168669
-35.304928,5.934585,-91.588471,-10.250951
-35.275157,5.905948,-91.640093,-10.314821
-35.245536,5.868157,-91.692029,-10.359433
-35.216112,5.820916,-91.744182,-10.384335
-35.186931,5.763936,-91.796452,-10.389494
-35.158043,5.696942,-91.848741,-10.375306
-35.129500,5.619675,-91.900953,-10.342605
-35.101352,5.531901,-91.952994,-10.292653
-35.073652,5.433419,-92.004781,-10.227119
-35.046456,5.324076,-92.056235,-10.148049
-35.019816,5.203773,-92.107291,-10.057824
-34.993789,5.072484,-92.157894,-9.959105
-34.968429,4.930267,-92.208005,-9.854769
-34.943791,4.777282,-92.257596,-9.747838
-34.919927,4.613799,-92.306656,-9.641403
-34.896892,4.440212,-92.355192,-9.538539
-34.874733,4.257040,-92.403221,-9.442222
-34.853500,4.064935,-92.450780,-9.355249
-34.833235,3.864664,-92.497915,-9.280160
-34.813980,3.657103,-92.544689,-9.219173
-34.795769,3.443213,-92.591173,-9.174132
-34.778633,3.224014,-92.637447,-9.146469
-34.762598,3.000553,-92.683598,-9.137191
-34.747684,2.773875,-92.729719,-9.146879
-34.733908,2.544993,-92.775905,-9.175707
-34.721279,2.314865,-92.822250,-9.223477
-34.709803,2.084372,-92.868849,-9.289664
-34.699482,1.854313,-92.915792,-9.373462
-34.690313,1.625392,-92.963168,-9.473840
-34.682290,1.398232,-93.011057,-9.589587
-34.675405,1.173371,-93.059536,-9.719360
-34.669646,0.951284,-93.108674,-9.861718
-34.665000,0.732389,-93.158531,-10.015154
-34.661450,0.517067,-93.209163,-10.178118
-34.658978,0.305676,-93.260616,-10.349036
-34.657567,0.098562,-93.312928,-10.526317
-34.657193,-0.103924,-93.366131,-10.708368
-34.657835,-0.301420,-93.420247,-10.893591
-34.659466,-0.493544,-93.475291,-11.080391
-34.662061,-0.679887,-93.531270,-11.267182
-34.665591,-0.860013,-93.588182,-11.452383
-34.670023,-1.033453,-93.646019,-11.634429
-34.675325,-1.199714,-93.704763,-11.811774
-34.681461,-1.358276,-93.764390,-11.982899
-34.688392,-1.508597,-93.824868,-12.146322
-34.696075,-1.650126,-93.886158,-12.300610
-34.704468,-1.782305,-93.948211,-12.444393
-34.713522,-1.904582,-94.010975,-12.576375
-34.723187,-2.016419,-94.074390,-12.695353
-34.733412,-2.117306,-94.138389,-12.800234
-34.744140,-2.206767,-94.202902,-12.890046
-34.755314,-2.284377,-94.267851,-12.963958
-34.766874,-2.349767,-94.333156,-13.021291
-34.778759,-2.402635,-94.398733,-13.061529
-34.790905,-2.442755,-94.464497,-13.084332
-34.803249,-2.469983,-94.530359,-13.089535
-34.815724,-2.484260,-94.596232,-13.077156
-34.828267,-2.485616,-94.662025,-13.047393
-34.840812,-2.474170,-94.727653,-13.000621
-34.853295,-2.450127,-94.793031,-12.937379
-34.865652,-2.413778,-94.858075,-12.858363
-34.877821,-2.365488,-94.922706,-12.764414
-34.889743,-2.305694,-94.986851,-12.656497
-34.901361,-2.234894,-95.050440,-12.535684
-34.912618,-2.153639,-95.113408,-12.403141
-34.923462,-2.062521,-95.175698,-12.260102
-34.933844,-1.962163,-95.237257,-12.107858
-34.943718,-1.853209,-95.298040,-11.947731
-34.953040,-1.736315,-95.358008,-11.781066
-34.961771,-1.612138,-95.417129,-11.609212
-34.969874,-1.481330,-95.475378,-11.433508
-34.977316,-1.344529,-95.532736,-11.255274
-34.984067,-1.202355,-95.589192,-11.075805
-34.990099,-1.055406,-95.644740,-10.896355
-34.995390,-0.904253,-95.699381,-10.718142
-34.999917,-0.749441,-95.753123,-10.542335
-35.003663,-0.591486,-95.805977,-10.370057
-35.006611,-0.430882,-95.857964,-10.202378
-35.008748,-0.268096,-95.909107,-10.040317
-35.010063,-0.103578,-95.959435,-9.884836
-35.010548,0.062240,-96.008982,-9.736843
-35.010195,0.228937,-96.057787,-9.597182
-35.009000,0.396096,-96.105892,-9.466635
-35.006961,0.563305,-96.153345,-9.345912
-35.004078,0.730145,-96.200195,-9.235649
-35.000353,0.896192,-96.246497,-9.136394
-34.995789,1.061011,-96.292306,-9.048603
-34.990393,1.224156,-96.337681,-8.972627
-34.984173,1.385168,-96.382682,-8.908703
-34.977141,1.543575,-96.427371,-8.856943
-34.969311,1.698901,-96.471808,-8.817326
-34.960697,1.850660,-96.516057,-8.789690
-34.951319,1.998370,-96.560177,-8.773726
-34.941196,2.141554,-96.604227,-8.768975
-34.930353,2.279749,-96.648264,-8.774834
-34.918815,2.412510,-96.692342,-8.790555
-34.906611,2.539416,-96.736509,-8.815256
-34.893769,2.660076,-96.780810,-8.847935
-34.880321,2.774130,-96.825286,-8.887482
-34.866303,2.881254,-96.869969,-8.932698
-34.851748,2.981161,-96.914889,-8.982318
-34.836694,3.073597,-96.960066,-9.035026
-34.821179,3.158342,-97.005516,-9.089488
-34.805242,3.235210,-97.051245,-9.144364
-34.788923,3.304038,-97.097256,-9.198340
-34.772262,3.364691,-97.143543,-9.250150
-34.755301,3.417055,-97.190094,-9.298594
